time (sec),X vibration (g),Y vibration (g),Z vibration (g)
23.8702,-0.0148978,0.027201,-0.0236791
23.8802,-0.0174236,0.0274698,-0.0255958
23.8902,-0.0168667,0.027372,-0.0242011
23.9002,-0.0158975,0.0277164,-0.0229891
23.9102,-0.014287,0.0266567,-0.025149
23.9202,-0.0124931,0.0254288,-0.0248366
23.9302,-0.0143913,0.0256806,-0.0233031
23.9402,-0.0144888,0.0281445,-0.025584
23.9502,-0.0139907,0.0290518,-0.0260183
23.9602,-0.013065,0.0270443,-0.0256893
23.9702,-0.0124289,0.0271116,-0.0259092
23.9802,-0.0146153,0.0288875,-0.0232144
23.9902,-0.0137495,0.0286947,-0.0225029
24.0002,-0.0128376,0.0286998,-0.0228286
24.0102,-0.0168997,0.0273924,-0.0225283
24.0202,-0.0158345,0.0268018,-0.0246386
24.0302,-0.0156844,0.0271263,-0.0242918
24.0402,-0.0164189,0.0258178,-0.0228766
24.0502,-0.0158561,0.0256838,-0.0230937
24.0602,-0.0159338,0.0284028,-0.024699
24.0702,-0.0157974,0.0260098,-0.0250222
24.0802,-0.0169577,0.0272175,-0.0232393
24.0902,-0.0155084,0.0292793,-0.0245383
24.1002,-0.015081,0.0274192,-0.0249977
24.1102,-0.0160417,0.0269777,-0.0241597
24.1202,-0.0135384,0.0255899,-0.0248778
24.1302,-0.0127284,0.0278485,-0.0256565
24.1402,-0.0152597,0.0278484,-0.0219946
24.1502,-0.0142047,0.0278022,-0.0236728
24.1602,-0.0138056,0.0249479,-0.0238248
24.1702,-0.0135433,0.02809,-0.0248003
24.1802,-0.0138605,0.0275237,-0.0258366
24.1902,-0.0148945,0.0272318,-0.0215776
24.2002,-0.0149973,0.0284348,-0.0231471
24.2102,-0.0145199,0.0258074,-0.026059
24.2202,-0.0139353,0.0253769,-0.0234621
24.2302,-0.0142811,0.0265939,-0.0232604
24.2402,-0.016488,0.0268035,-0.0240043
24.2502,-0.014239,0.0260055,-0.0236645
24.2602,-0.0143853,0.0263668,-0.0233243
24.2702,-0.0150194,0.027628,-0.0246012
24.2802,-0.0156073,0.026722,-0.0240923
24.2902,-0.0122124,0.0272804,-0.023812
24.3002,-0.0140355,0.0286318,-0.0240805
24.3102,-0.0134321,0.0266107,-0.0252489
24.3202,-0.0129198,0.0286632,-0.0250283
24.3302,-0.0142077,0.0268853,-0.0235104
24.3402,-0.0135421,0.0263583,-0.0238383
24.3502,-0.0133033,0.0259681,-0.0254171
24.3602,-0.0131556,0.0273475,-0.0215786
24.3702,-0.0143351,0.025751,-0.024545
24.3802,-0.0130575,0.026092,-0.0231776
24.3902,-0.015106,0.0272259,-0.0242511
24.4002,-0.0138581,0.0269098,-0.0226997
24.4102,-0.0142425,0.0244266,-0.022628
24.4202,-0.0139704,0.0253456,-0.0242801
24.4302,-0.01382,0.0276527,-0.0230021
24.4402,-0.0135165,0.0265109,-0.0223493
24.4502,-0.0130296,0.0254296,-0.0249767
24.4602,-0.0128017,0.0256449,-0.0235448
24.4702,-0.0133362,0.0273246,-0.021792
24.4802,-0.0115664,0.0274017,-0.0229991
24.4902,-0.0125579,0.0283938,-0.0248312
24.5002,-0.0116875,0.0254792,-0.0209257
24.5102,-0.0128155,0.0265009,-0.0233979
24.5202,-0.0121732,0.0254622,-0.0219939
24.5302,-0.0121713,0.02601,-0.023275
24.5402,-0.013176,0.0255045,-0.0234113
24.5502,-0.0111134,0.0267837,-0.0227536
24.5602,-0.0129871,0.0278641,-0.0241402
24.5702,-0.0111525,0.0270672,-0.025328
24.5802,-0.0129949,0.0270175,-0.0214494
24.5902,-0.0121513,0.0228628,-0.0217513
24.6002,-0.015473,0.0275271,-0.0229377
24.6102,-0.0119736,0.0231272,-0.0226588
24.6202,-0.014562,0.0279889,-0.0206248
24.6302,-0.0127097,0.0256785,-0.0218098
24.6402,-0.0107044,0.0262668,-0.0217584
24.6502,-0.0130169,0.0257254,-0.0222712
24.6602,-0.0125672,0.027808,-0.0225698
24.6702,-0.0116593,0.0267011,-0.0247601
24.6802,-0.0107815,0.0250749,-0.0218383
24.6902,-0.0107273,0.0272934,-0.0240734
24.7002,-0.00870427,0.0245065,-0.0246753
24.7102,-0.0106176,0.0253355,-0.0244834
24.7202,-0.0105926,0.0249432,-0.0218953
24.7302,-0.00978909,0.0269155,-0.0217329
24.7402,-0.0114723,0.0250879,-0.0229586
24.7502,-0.0108358,0.0267693,-0.020476
24.7602,-0.0115111,0.0251848,-0.0204647
24.7702,-0.0117282,0.0249274,-0.0221773
24.7802,-0.0119449,0.0248982,-0.0218446
24.7902,-0.0110626,0.0244414,-0.0207028
24.8002,-0.011843,0.0257845,-0.0223834
24.8102,-0.011616,0.0242279,-0.0188908
24.8202,-0.0102136,0.0240289,-0.0216079
24.8302,-0.00865828,0.0242718,-0.0214865
24.8402,-0.00954389,0.0243769,-0.0227226
24.8502,-0.0118481,0.0266176,-0.018221
24.8602,-0.009788,0.0253636,-0.0233165
24.8702,-0.00981788,0.0265963,-0.0210875
24.8802,-0.00969476,0.0234491,-0.021696
24.8902,-0.00835053,0.0255351,-0.0208544
24.9002,-0.00845545,0.0243553,-0.0229573
24.9102,-0.0103758,0.0254332,-0.0207873
24.9202,-0.010724,0.0253356,-0.0228129
24.9302,-0.00969853,0.02568,-0.0231443
24.9402,-0.00957292,0.0241012,-0.0222392
24.9502,-0.010515,0.0251159,-0.0200519
24.9602,-0.00990029,0.02436,-0.021694
24.9702,-0.00809497,0.0216047,-0.0221149
24.9802,-0.009814,0.0236706,-0.019804
24.9902,-0.00988468,0.0238285,-0.0216429
25.0002,-0.0105348,0.0237876,-0.0220775
25.0102,-0.00920082,0.0230442,-0.020818
25.0202,-0.00989586,0.0242533,-0.0208091
25.0302,-0.00932401,0.0235393,-0.0178395
25.0402,-0.00777519,0.0247321,-0.0207592
25.0502,-0.00766027,0.0240017,-0.022061
25.0602,-0.00842995,0.02382,-0.020219
25.0702,-0.00800903,0.0227528,-0.0224963
25.0802,-0.00818278,0.0250419,-0.0200887
25.0902,-0.00905802,0.0226308,-0.0185808
25.1002,-0.00726258,0.0245526,-0.0204904
25.1102,-0.00531413,0.0242918,-0.0218654
25.1202,-0.00806495,0.0226876,-0.0188453
25.1302,-0.00904534,0.0230055,-0.0211195
25.1402,-0.00730928,0.0230939,-0.0194411
25.1502,-0.00792264,0.0214422,-0.0201121
25.1602,-0.00743696,0.0217431,-0.020401
25.1702,-0.0081563,0.0233556,-0.0178208
25.1802,-0.0074104,0.0229686,-0.0206416
25.1902,-0.00791529,0.023756,-0.0214325
25.2002,-0.00603942,0.0228338,-0.0196137
25.2102,-0.00578056,0.0248559,-0.0190912
25.2202,-0.00544499,0.0244666,-0.0187056
25.2302,-0.0066654,0.0222761,-0.0203946
25.2402,-0.00814479,0.0241439,-0.0187567
25.2502,-0.00532082,0.0238901,-0.0200936
25.2602,-0.0050599,0.0214079,-0.0188666
25.2702,-0.00673642,0.023518,-0.0198821
25.2802,-0.00731391,0.023003,-0.0196458
25.2902,-0.00564795,0.0206564,-0.0184324
25.3002,-0.00778101,0.0224442,-0.0193851
25.3102,-0.00724338,0.0220037,-0.0192693
25.3202,-0.00693422,0.0214252,-0.0175354
25.3302,-0.00567862,0.0219905,-0.020165
25.3402,-0.00692503,0.0211362,-0.0189184
25.3502,-0.00621792,0.0214103,-0.0176711
25.3602,-0.00714308,0.0206921,-0.0193073
25.3702,-0.0054586,0.0209345,-0.0188982
25.3802,-0.00687122,0.0226106,-0.0176493
25.3902,-0.00683386,0.0237825,-0.0189176
25.4002,-0.00696395,0.0222683,-0.019819
25.4102,-0.00695629,0.0207535,-0.0166917
25.4202,-0.0019739,0.0210691,-0.0168139
25.4302,-0.00339975,0.0203617,-0.0185682
25.4402,-0.00331459,0.0211643,-0.0173312
25.4502,-0.00409877,0.0201963,-0.0172075
25.4602,-0.00509616,0.0212265,-0.0187008
25.4702,-0.00314823,0.0215847,-0.0183929
25.4802,-0.00358024,0.0206758,-0.0184354
25.4902,-0.00375246,0.0179658,-0.0176229
25.5002,-0.0056485,0.0200463,-0.0176185
25.5102,-0.00438559,0.0194559,-0.0160571
25.5202,-0.00405307,0.0207264,-0.0182641
25.5302,-0.00413212,0.0204247,-0.0168237
25.5402,-0.00363095,0.0220144,-0.0153827
25.5502,-0.00514352,0.0218792,-0.0171913
25.5602,-0.00339033,0.021072,-0.0151083
25.5702,-0.00470374,0.0209507,-0.0167174
25.5802,-0.00510123,0.0213019,-0.0171204
25.5902,-0.00377409,0.0194093,-0.0148374
25.6002,-0.00258388,0.0184164,-0.0169787
25.6102,-0.00255293,0.0198337,-0.0170291
25.6202,-0.00233848,0.0194956,-0.0161481
25.6302,-0.00177268,0.0171732,-0.0172655
25.6402,-0.00363263,0.0207552,-0.0153305
25.6502,-0.00234888,0.0211781,-0.016584
25.6602,-0.00283475,0.0201354,-0.0162042
25.6702,-0.00150444,0.0190311,-0.0189367
25.6802,-0.00139443,0.018277,-0.0161296
25.6902,-0.00232162,0.0192008,-0.0160686
25.7002,-0.00204299,0.0194524,-0.0171361
25.7102,-0.00362551,0.0194593,-0.0138085
25.7202,-0.00134721,0.0184127,-0.0139898
25.7302,-0.000991099,0.0183877,-0.0173139
25.7402,-0.00293867,0.0180111,-0.0139998
25.7502,-0.00133057,0.0167641,-0.0170328
25.7602,-0.00193459,0.0185987,-0.0148009
25.7702,-0.00218728,0.0169841,-0.0149946
25.7802,-0.0016156,0.01691,-0.016088
25.7902,-0.00162338,0.0176287,-0.0146631
25.8002,-0.00138662,0.0183925,-0.0136038
25.8102,-8.13728e-05,0.016943,-0.0140698
25.8202,-0.000530489,0.0187583,-0.0151303
25.8302,0.000455097,0.0171244,-0.0151984
25.8402,-0.00182429,0.0150016,-0.0143809
25.8502,-0.000624318,0.0170742,-0.0145241
25.8602,-0.00049207,0.0192834,-0.0124389
25.8702,-0.000161076,0.0186081,-0.0141679
25.8802,-0.000699446,0.0172302,-0.0148281
25.8902,-0.00120692,0.0157601,-0.0138703
25.9002,-0.000691678,0.0167001,-0.0134155
25.9102,-0.00222072,0.0174106,-0.0136009
25.9202,-0.00132326,0.0173269,-0.0124888
25.9302,0.00021545,0.0164796,-0.0138022
25.9402,-0.000213836,0.0159215,-0.014291
25.9502,0.00123407,0.0150576,-0.0140164
25.9602,0.00204149,0.0163597,-0.0150838
25.9702,1.11741e-05,0.0160132,-0.0133737
25.9802,0.001979,0.0140638,-0.0139364
