time (sec),X vibration (g),Y vibration (g),Z vibration (g)
25.0712,-0.00376455,-0.0019276,-6.54928e-05
25.0812,-0.00324886,-0.00205527,-0.000221501
25.0912,-0.000963325,-0.00183178,0.00040074
25.1012,-0.00346917,-0.00162334,-0.0014031
25.1112,-0.00319809,-0.00301685,0.00101978
25.1212,-0.000653629,-0.00274696,0.000940285
25.1312,-0.00293106,-0.00383488,-0.000298815
25.1412,-0.00197381,-0.00238965,-0.00153786
25.1512,-0.00298509,-0.00311095,-0.00093055
25.1612,-0.00356928,-0.00142116,-0.00204742
25.1712,-0.0040163,-0.00244721,0.00100139
25.1812,-0.00383786,-0.00310684,-8.55452e-06
25.1912,-0.00137078,-0.00121806,-0.000240255
25.2012,-0.00410706,-0.0023503,-0.00210458
25.2112,-0.00383754,-0.0028262,-0.000489872
25.2212,-0.00449895,-0.00147084,0.000606096
25.2312,-0.00407715,-0.00188529,-0.000586687
25.2412,-0.00574594,-0.00135349,0.00101292
25.2512,-0.00361547,-0.00178277,0.0022769
25.2612,-0.00507094,-0.00251702,-0.000975647
25.2712,-0.00451243,-0.000901227,-0.000535536
25.2812,-0.00308432,-0.00227592,0.00158308
25.2912,-0.00389939,-0.00180411,-0.00162353
25.3012,-0.00366176,-0.00284269,-0.00127481
25.3112,-0.00137962,-0.000371572,0.00101182
25.3212,-0.00369049,-0.00255414,0.000902878
25.3312,-0.00392634,-0.00112019,0.00126701
25.3412,-0.00211767,-8.27556e-05,-0.000733898
25.3512,-0.00423064,-0.000860896,-0.00128518
25.3612,-0.00399392,-0.00200503,0.000421874
25.3712,-0.00328433,-0.00186723,0.00203743
25.3812,-0.00371929,-0.0013325,-0.00139759
25.3912,-0.00537509,-0.0023692,0.000126517
25.4012,-0.00440655,-0.0018493,-0.00176727
25.4112,-0.00557438,-0.00201584,0.0034648
25.4212,-0.00536907,-0.00202958,-0.000320963
25.4312,-0.00546908,-0.00277552,0.00211887
25.4412,-0.00588968,-0.00190384,0.000805117
25.4512,-0.00521179,-0.000696257,-0.00259903
25.4612,-0.00262672,0.000389467,0.00129054
25.4712,-0.00490932,-0.000370902,0.000938232
25.4812,-0.0041861,-0.000658042,-0.00159601
25.4912,-0.00562976,1.63247e-05,0.00066102
25.5012,-0.00542563,0.000645124,0.00015628
25.5112,-0.00641182,0.00135043,0.0014216
25.5212,-0.0036903,0.000209635,0.000276094
25.5312,-0.00467679,-0.000885171,0.00108375
25.5412,-0.00551083,4.96371e-05,0.000121451
